#x_m,y_m,w_tr_right_m,w_tr_left_m
-44.46853769831466,23.061595375461707,1.0436361294035585,1.0026019100214134
-44.59353769831466,23.061595375461707,1.0026019100214134,1.0436361294035585
-44.65603769831466,22.999095375461707,1.0436361294035585,1.0026019100214134
-44.78103769831466,22.999095375461707,1.0026019100214134,1.0436361294035585
-44.84353769831466,22.936595375461707,1.0436361294035585,1.0026019100214134
-45.03103769831466,22.936595375461707,0.9856080405005891,1.0625
-45.09353769831466,22.874095375461707,1.0322063340164078,1.0206906325745548
-45.21853769831466,22.874095375461707,1.0026019100214134,1.0461646096066226
-45.28103769831466,22.811595375461707,1.0436361294035585,1.0026019100214134
-45.46853769831466,22.811595375461707,0.9856080405005891,1.0625
-45.53103769831466,22.749095375461707,1.0322063340164078,1.0206906325745548
-45.71853769831466,22.749095375461707,0.9856080405005891,1.0625
-45.78103769831466,22.686595375461707,1.0322063340164078,1.0206906325745548
-46.03103769831466,22.686595375461707,0.9856080405005891,1.0737097890017715
-46.09353769831466,22.624095375461707,1.0322063340164078,1.0206906325745548
-46.34353769831466,22.624095375461707,0.9710752869924775,1.0737097890017715
-46.40603769831466,22.561595375461707,1.0206906325745548,1.0206906325745548
-46.65603769831466,22.561595375461707,0.9710752869924775,1.0737097890017715
-46.71853769831466,22.499095375461707,1.0206906325745548,1.0206906325745548
-46.96853769831466,22.499095375461707,1.0,1.0737097890017715
-47.03103769831466,22.436595375461707,1.0461646096066226,1.0206906325745548
-47.21853769831466,22.436595375461707,1.011673327805978,1.0625
-47.28103769831466,22.374095375461707,1.0625,1.0219744577357401
-47.34353769831466,22.374095375461707,1.0372967345311055,1.0436361294035585
-47.40603769831466,22.311595375461707,1.0662455107677085,1.0103807466993215
-47.53103769831466,22.311595375461707,1.0103807466993215,1.0662455107677085
-47.59353769831466,22.249095375461707,1.0372967345311055,1.0372967345311055
-47.65603769831466,22.249095375461707,1.0103807466993215,1.0662455107677085
-47.78103769831466,22.124095375461707,1.0467960838455728,1.0258194519667128
-47.84353769831466,22.124095375461707,1.0026019100214134,1.0625
-48.21853769831466,21.749095375461707,1.0026019100214134,1.0625
-48.21853769831466,21.686595375461707,1.0372967345311055,1.0258194519667128
-48.28103769831466,21.624095375461707,1.0103807466993215,1.0436361294035585
-48.28103769831466,21.561595375461707,1.0372967345311055,1.011673327805978
-48.34353769831466,21.499095375461707,1.0103807466993215,1.0372967345311055
-48.34353769831466,21.436595375461707,1.0372967345311055,1.0103807466993215
-48.40603769831466,21.374095375461707,1.0103807466993215,1.0436361294035585
-48.40603769831466,21.249095375461707,1.0662455107677085,1.0026019100214134
-48.46853769831466,21.186595375461707,1.0206906325745548,1.0461646096066226
-48.46853769831466,21.061595375461707,1.0461646096066226,1.0206906325745548
-48.53103769831466,20.999095375461707,1.0026019100214134,1.0737097890017715
-48.53103769831466,19.874095375461707,0.9710752869924775,1.0737097890017715
-48.46853769831466,19.811595375461707,1.0206906325745548,1.0206906325745548
-48.46853769831466,19.624095375461707,1.0013015186830392,1.0625
-48.40603769831466,19.561595375461707,1.0436361294035585,1.0206906325745548
-48.40603769831466,19.374095375461707,0.9856080405005891,1.0625
-48.34353769831466,19.311595375461707,1.0322063340164078,1.0219744577357401
-48.34353769831466,19.186595375461707,1.0026019100214134,1.0625
-48.28103769831466,19.124095375461707,1.0436361294035585,1.0219744577357401
-48.28103769831466,18.999095375461707,1.0026019100214134,1.0625
-48.21853769831466,18.936595375461707,1.0436361294035585,1.0219744577357401
-48.21853769831466,18.874095375461707,1.0219744577357401,1.0436361294035585
-48.15603769831466,18.811595375461707,1.0625,1.0026019100214134
-48.15603769831466,18.686595375461707,1.0103807466993215,1.0436361294035585
-48.09353769831466,18.624095375461707,1.0436361294035585,1.0026019100214134
-48.09353769831466,18.499095375461707,1.0026019100214134,1.0436361294035585
-48.03103769831466,18.436595375461707,1.0372967345311055,1.0103807466993215
-48.03103769831466,18.374095375461707,1.0103807466993215,1.0372967345311055
-47.96853769831466,18.311595375461707,1.0436361294035585,1.0026019100214134
-47.96853769831466,18.186595375461707,1.0026019100214134,1.0436361294035585
-47.90603769831466,18.124095375461707,1.0372967345311055,1.0103807466993215
-47.90603769831466,18.061595375461707,1.0103807466993215,1.0372967345311055
-47.84353769831466,17.999095375461707,1.0372967345311055,1.0103807466993215
-47.84353769831466,17.936595375461707,1.0103807466993215,1.0372967345311055
-47.78103769831466,17.874095375461707,1.0436361294035585,1.0103807466993215
-47.78103769831466,17.811595375461707,1.0219744577357401,1.0372967345311055
-47.71853769831466,17.749095375461707,1.0625,1.0026019100214134
-47.71853769831466,17.624095375461707,1.0103807466993215,1.0436361294035585
-47.65603769831466,17.561595375461707,1.0372967345311055,1.0103807466993215
-47.65603769831466,17.499095375461707,1.0103807466993215,1.0372967345311055
-47.59353769831466,17.436595375461707,1.0372967345311055,1.0103807466993215
-47.59353769831466,17.374095375461707,1.0103807466993215,1.0372967345311055
-47.53103769831466,17.311595375461707,1.0372967345311055,1.0103807466993215
-47.53103769831466,17.249095375461707,1.0103807466993215,1.0372967345311055
-47.46853769831466,17.186595375461707,1.0372967345311055,1.0103807466993215
-47.46853769831466,17.124095375461707,1.0103807466993215,1.0372967345311055
-47.40603769831466,17.061595375461707,1.0372967345311055,1.0103807466993215
-47.40603769831466,16.999095375461707,1.0103807466993215,1.0372967345311055
-47.34353769831466,16.936595375461707,1.0372967345311055,1.0103807466993215
-47.34353769831466,16.874095375461707,1.0103807466993215,1.0372967345311055
-47.28103769831466,16.811595375461707,1.0372967345311055,1.0103807466993215
-47.28103769831466,16.749095375461707,1.0103807466993215,1.0372967345311055
-47.21853769831466,16.686595375461707,1.0372967345311055,1.0103807466993215
-47.21853769831466,16.624095375461707,1.0103807466993215,1.0372967345311055
-47.15603769831466,16.561595375461707,1.0372967345311055,1.0103807466993215
-47.15603769831466,16.499095375461707,1.0103807466993215,1.0372967345311055
-47.09353769831466,16.436595375461707,1.0372967345311055,1.0103807466993215
-47.09353769831466,16.374095375461707,1.0103807466993215,1.0372967345311055
-47.03103769831466,16.311595375461707,1.0372967345311055,1.0103807466993215
-47.03103769831466,16.249095375461707,1.0103807466993215,1.0372967345311055
-46.96853769831466,16.186595375461707,1.0372967345311055,1.0103807466993215
-46.96853769831466,16.124095375461707,1.0103807466993215,1.0372967345311055
-46.90603769831466,16.061595375461707,1.0372967345311055,1.011673327805978
-46.90603769831466,15.999095375461707,1.0103807466993215,1.0436361294035585
-46.84353769831466,15.936595375461707,1.0372967345311055,1.0258194519667128
-46.84353769831466,15.874095375461707,1.0103807466993215,1.0625
-46.78103769831466,15.811595375461707,1.0372967345311055,1.0372967345311055
-46.78103769831466,15.749095375461707,1.0103807466993215,1.0662455107677085
-46.71853769831466,15.686595375461707,1.0372967345311055,1.0372967345311055
-46.71853769831466,15.624095375461707,1.0103807466993215,1.0662455107677085
-46.59353769831466,15.499095375461707,1.0436361294035585,1.0103807466993215
-46.59353769831466,15.436595375461707,1.011673327805978,1.0372967345311055
-46.53103769831466,15.374095375461707,1.0372967345311055,1.0103807466993215
-46.53103769831466,15.311595375461707,1.0103807466993215,1.0372967345311055
-46.46853769831466,15.249095375461707,1.0372967345311055,1.011673327805978
-46.46853769831466,15.186595375461707,1.0103807466993215,1.0436361294035585
-46.40603769831466,15.124095375461707,1.0372967345311055,1.0258194519667128
-46.40603769831466,15.061595375461707,1.0103807466993215,1.0625
-46.34353769831466,14.999095375461707,1.0372967345311055,1.0372967345311055
-46.34353769831466,14.936595375461707,1.0103807466993215,1.0662455107677085
-46.21853769831466,14.811595375461707,1.0436361294035585,1.0103807466993215
-46.21853769831466,14.749095375461707,1.011673327805978,1.0372967345311055
-46.15603769831466,14.686595375461707,1.0372967345311055,1.0103807466993215
-46.15603769831466,14.624095375461707,1.0103807466993215,1.0372967345311055
-46.09353769831466,14.561595375461707,1.0372967345311055,1.011673327805978
-46.09353769831466,14.499095375461707,1.0103807466993215,1.0436361294035585
-46.03103769831466,14.436595375461707,1.0372967345311055,1.0258194519667128
-46.03103769831466,14.374095375461707,1.0103807466993215,1.0625
-45.90603769831466,14.249095375461707,1.0436361294035585,1.0103807466993215
-45.90603769831466,14.186595375461707,1.011673327805978,1.0372967345311055
-45.84353769831466,14.124095375461707,1.0372967345311055,1.011673327805978
-45.84353769831466,14.061595375461707,1.0103807466993215,1.0436361294035585
-45.78103769831466,13.999095375461707,1.0372967345311055,1.0258194519667128
-45.78103769831466,13.936595375461707,1.0103807466993215,1.0625
-45.65603769831466,13.811595375461707,1.0436361294035585,1.0103807466993215
-45.65603769831466,13.749095375461707,1.011673327805978,1.0372967345311055
-45.59353769831466,13.686595375461707,1.0372967345311055,1.0103807466993215
-45.59353769831466,13.624095375461707,1.0103807466993215,1.0372967345311055
-45.53103769831466,13.561595375461707,1.0372967345311055,1.011673327805978
-45.53103769831466,13.499095375461707,1.0103807466993215,1.0436361294035585
-45.46853769831466,13.436595375461707,1.0258194519667128,1.0258194519667128
-45.46853769831466,13.374095375461707,0.9908575552345704,1.0625
-45.34353769831466,13.249095375461707,1.0372967345311055,1.011673327805978
-45.34353769831466,13.186595375461707,1.0103807466993215,1.0436361294035585
-45.28103769831466,13.124095375461707,1.0372967345311055,1.0258194519667128
-45.28103769831466,13.061595375461707,1.0103807466993215,1.0625
-45.15603769831466,12.936595375461707,1.0436361294035585,1.0103807466993215
-45.15603769831466,12.874095375461707,1.011673327805978,1.0372967345311055
-45.09353769831466,12.811595375461707,1.0372967345311055,1.011673327805978
-45.09353769831466,12.749095375461707,1.0103807466993215,1.0436361294035585
-45.03103769831466,12.686595375461707,1.0258194519667128,1.0258194519667128
-45.03103769831466,12.624095375461707,0.9908575552345704,1.0625
-44.90603769831466,12.499095375461707,1.0372967345311055,1.0103807466993215
-44.90603769831466,12.436595375461707,1.0103807466993215,1.0372967345311055
-44.84353769831466,12.374095375461707,1.0372967345311055,1.011673327805978
-44.84353769831466,12.311595375461707,1.0103807466993215,1.0436361294035585
-44.78103769831466,12.249095375461707,1.0258194519667128,1.0258194519667128
-44.78103769831466,12.186595375461707,0.9908575552345704,1.0625
-44.65603769831466,12.061595375461707,1.0372967345311055,1.011673327805978
-44.65603769831466,11.999095375461707,1.0103807466993215,1.0436361294035585
-44.59353769831466,11.936595375461707,1.0258194519667128,1.0258194519667128
-44.59353769831466,11.874095375461707,0.9908575552345704,1.0625
-44.46853769831466,11.749095375461707,1.0372967345311055,1.011673327805978
-44.46853769831466,11.686595375461707,1.0103807466993215,1.0436361294035585
-44.40603769831466,11.624095375461707,1.0258194519667128,1.0258194519667128
-44.40603769831466,11.561595375461707,0.9908575552345704,1.0625
-44.28103769831466,11.436595375461707,1.0372967345311055,1.011673327805978
-44.28103769831466,11.374095375461707,1.0103807466993215,1.0436361294035585
-44.21853769831466,11.311595375461707,1.0372967345311055,1.0258194519667128
-44.21853769831466,11.249095375461707,1.0103807466993215,1.0625
-44.15603769831466,11.186595375461707,1.0372967345311055,1.0372967345311055
-44.15603769831466,11.124095375461707,1.0103807466993215,1.0662455107677085
-44.09353769831466,11.061595375461707,1.0372967345311055,1.0372967345311055
-44.09353769831466,10.999095375461707,1.0103807466993215,1.0662455107677085
-44.03103769831466,10.936595375461707,1.0436361294035585,1.0322063340164078
-44.03103769831466,10.811595375461707,1.0026019100214134,1.0625
-43.96853769831466,10.749095375461707,1.0461646096066226,1.0206906325745548
-43.96853769831466,9.874095375461707,1.0461646096066226,1.0322063340164078
-44.03103769831466,9.811595375461707,1.0026019100214134,1.0674920254980567
-44.03103769831466,9.686595375461707,1.0436361294035585,1.0219744577357401
-44.09353769831466,9.624095375461707,1.0103807466993215,1.0625
-44.09353769831466,9.561595375461707,1.0372967345311055,1.0372967345311055
-44.15603769831466,9.499095375461707,1.0103807466993215,1.0662455107677085
-44.15603769831466,9.436595375461707,1.0372967345311055,1.0372967345311055
-44.21853769831466,9.374095375461707,1.011673327805978,1.0625
-44.21853769831466,9.311595375461707,1.0436361294035585,1.0258194519667128
-44.71853769831466,8.811595375461707,1.0258194519667128,1.0258194519667128
-44.78103769831466,8.811595375461707,0.9908575552345704,1.0625
-44.90603769831466,8.686595375461707,1.0372967345311055,1.0258194519667128
-44.96853769831466,8.686595375461707,1.0103807466993215,1.0625
-45.03103769831466,8.624095375461707,1.0436361294035585,1.0219744577357401
-45.15603769831466,8.624095375461707,1.0026019100214134,1.0625
-45.21853769831466,8.561595375461707,1.0436361294035585,1.0206906325745548
-45.40603769831466,8.561595375461707,0.9856080405005891,1.0625
-45.46853769831466,8.499095375461707,1.0322063340164078,1.0219744577357401
-46.09353769831466,8.499095375461707,1.0,1.1068700165228051
-46.15603769831466,8.436595375461707,1.0625,1.0625
-46.21853769831466,8.436595375461707,1.0625,1.0625
-46.28103769831466,8.499095375461707,1.0,1.1068700165228051
-46.96853769831466,8.499095375461707,1.0,1.0823736126465204
-47.03103769831466,8.436595375461707,1.0461646096066226,1.0322063340164078
-47.46853769831466,8.436595375461707,0.9856080405005891,1.0737097890017715
-47.53103769831466,8.374095375461707,1.0322063340164078,1.0206906325745548
-47.78103769831466,8.374095375461707,0.9856080405005891,1.0737097890017715
-47.84353769831466,8.311595375461707,1.0322063340164078,1.0206906325745548
-47.96853769831466,8.311595375461707,1.0026019100214134,1.0461646096066226
-48.03103769831466,8.249095375461707,1.0436361294035585,1.0026019100214134
-48.21853769831466,8.249095375461707,0.9856080405005891,1.0625
-48.28103769831466,8.186595375461707,1.0322063340164078,1.0219744577357401
-48.34353769831466,8.186595375461707,1.0206906325745548,1.0436361294035585
-48.40603769831466,8.124095375461707,1.0625,1.0026019100214134
-48.53103769831466,8.124095375461707,1.0103807466993215,1.0436361294035585
-48.59353769831466,8.061595375461707,1.0436361294035585,1.0103807466993215
-48.65603769831466,8.061595375461707,1.0219744577357401,1.0372967345311055
-48.71853769831466,7.999095375461707,1.0625,1.0026019100214134
-48.84353769831466,7.999095375461707,1.0103807466993215,1.0436361294035585
-48.90603769831466,7.936595375461707,1.0372967345311055,1.0103807466993215
-48.96853769831466,7.936595375461707,1.0103807466993215,1.0372967345311055
-49.03103769831466,7.874095375461707,1.0372967345311055,1.0103807466993215
-49.09353769831466,7.874095375461707,1.0103807466993215,1.0372967345311055
-49.15603769831466,7.811595375461707,1.0372967345311055,1.0103807466993215
-49.21853769831466,7.811595375461707,1.0103807466993215,1.0372967345311055
-49.28103769831466,7.749095375461707,1.0372967345311055,1.011673327805978
-49.34353769831466,7.749095375461707,1.0103807466993215,1.0436361294035585
-49.40603769831466,7.686595375461707,1.0258194519667128,1.0258194519667128
-49.46853769831466,7.686595375461707,0.9908575552345704,1.0625
-49.59353769831466,7.561595375461707,1.0258194519667128,1.0258194519667128
-49.65603769831466,7.561595375461707,0.9908575552345704,1.0625
-49.78103769831466,7.436595375461707,1.0258194519667128,1.0258194519667128
-49.84353769831466,7.436595375461707,0.9908575552345704,1.0625
-50.03103769831466,7.249095375461707,1.0436361294035585,1.0258194519667128
-50.09353769831466,7.249095375461707,1.0026019100214134,1.0625
-50.90603769831466,6.436595375461707,0.9908575552345704,1.0625
-50.90603769831466,6.374095375461707,1.0258194519667128,1.0258194519667128
-51.09353769831466,6.186595375461707,0.9908575552345704,1.0625
-51.09353769831466,6.124095375461707,1.0258194519667128,1.0258194519667128
-51.15603769831466,6.061595375461707,1.0103807466993215,1.0436361294035585
-51.15603769831466,5.999095375461707,1.0372967345311055,1.011673327805978
-51.28103769831466,5.874095375461707,0.9908575552345704,1.0625
-51.28103769831466,5.811595375461707,1.0258194519667128,1.0258194519667128
-51.34353769831466,5.749095375461707,1.0103807466993215,1.0436361294035585
-51.34353769831466,5.686595375461707,1.0372967345311055,1.011673327805978
-51.40603769831466,5.624095375461707,1.0103807466993215,1.0372967345311055
-51.40603769831466,5.561595375461707,1.0372967345311055,1.0103807466993215
-51.46853769831466,5.499095375461707,1.0103807466993215,1.0372967345311055
-51.46853769831466,5.436595375461707,1.0372967345311055,1.0103807466993215
-51.53103769831466,5.374095375461707,1.0103807466993215,1.0436361294035585
-51.53103769831466,5.249095375461707,1.0625,1.0026019100214134
-51.59353769831466,5.186595375461707,1.0219744577357401,1.0372967345311055
-51.59353769831466,5.124095375461707,1.0436361294035585,1.0103807466993215
-51.65603769831466,5.061595375461707,1.0026019100214134,1.0436361294035585
-51.65603769831466,4.936595375461707,1.0436361294035585,1.0026019100214134
-51.71853769831466,4.874095375461707,1.0026019100214134,1.0436361294035585
-51.71853769831466,4.749095375461707,1.0436361294035585,1.0026019100214134
-51.78103769831466,4.686595375461707,1.0026019100214134,1.0461646096066226
-51.78103769831466,4.561595375461707,1.0322063340164078,1.0206906325745548
-51.84353769831466,4.499095375461707,0.9856080405005891,1.0737097890017715
-51.84353769831466,4.249095375461707,1.0206906325745548,1.0206906325745548
-51.90603769831466,4.186595375461707,0.9710752869924775,1.0737097890017715
-51.90603769831466,3.6240953754617067,1.0461646096066226,1.0206906325745548
-51.96853769831466,3.5615953754617067,1.0,1.0737097890017715
-51.96853769831466,2.5615953754617067,1.0,1.0934435979977453
-51.90603769831466,2.4990953754617067,1.0625,1.0461646096066226
-51.90603769831466,1.7490953754617067,0.9856080405005891,1.0737097890017715
-51.84353769831466,1.6865953754617067,1.0322063340164078,1.0206906325745548
-51.84353769831466,1.1865953754617067,0.9710752869924775,1.0737097890017715
-51.78103769831466,1.1240953754617067,1.0206906325745548,1.0206906325745548
-51.78103769831466,0.7490953754617067,0.9710752869924775,1.0737097890017715
-51.71853769831466,0.6865953754617067,1.0206906325745548,1.0206906325745548
-51.71853769831466,0.3740953754617067,0.9710752869924775,1.0737097890017715
-51.65603769831466,0.3115953754617067,1.0206906325745548,1.0206906325745548
-51.65603769831466,-0.0009046245382933193,0.9710752869924775,1.0737097890017715
-51.59353769831466,-0.06340462453829332,1.0206906325745548,1.0206906325745548
-51.59353769831466,-0.3134046245382933,0.9856080405005891,1.0737097890017715
-51.53103769831466,-0.3759046245382933,1.0322063340164078,1.0206906325745548
-51.53103769831466,-0.6259046245382933,0.9856080405005891,1.0737097890017715
-51.46853769831466,-0.6884046245382933,1.0322063340164078,1.0206906325745548
-51.46853769831466,-0.9384046245382933,0.9856080405005891,1.0737097890017715
-51.40603769831466,-1.0009046245382933,1.0322063340164078,1.0206906325745548
-51.40603769831466,-1.2509046245382933,0.9856080405005891,1.0737097890017715
-51.34353769831466,-1.3134046245382933,1.0322063340164078,1.0206906325745548
-51.34353769831466,-1.5634046245382933,0.9710752869924775,1.0737097890017715
-51.28103769831466,-1.6259046245382933,1.0206906325745548,1.0206906325745548
-51.28103769831466,-1.8134046245382933,0.9856080405005891,1.0625
-51.21853769831466,-1.8759046245382933,1.0322063340164078,1.0206906325745548
-51.21853769831466,-2.0634046245382933,0.9856080405005891,1.0625
-51.15603769831466,-2.1259046245382933,1.0322063340164078,1.0206906325745548
-51.15603769831466,-2.3134046245382933,0.9856080405005891,1.0625
-51.09353769831466,-2.3759046245382933,1.0322063340164078,1.0206906325745548
-51.09353769831466,-2.5634046245382933,0.9856080405005891,1.0625
-51.03103769831466,-2.6259046245382933,1.0322063340164078,1.0206906325745548
-51.03103769831466,-2.8134046245382933,1.0026019100214134,1.0625
-50.96853769831466,-2.8759046245382933,1.0461646096066226,1.0206906325745548
-50.96853769831466,-3.0634046245382933,1.0026019100214134,1.0625
-50.90603769831466,-3.1259046245382933,1.0461646096066226,1.0206906325745548
-50.90603769831466,-3.3134046245382933,1.0026019100214134,1.0625
-50.84353769831466,-3.3759046245382933,1.0436361294035585,1.0206906325745548
-50.84353769831466,-3.5634046245382933,0.9856080405005891,1.0625
-50.78103769831466,-3.6259046245382933,1.0322063340164078,1.0206906325745548
-50.78103769831466,-3.8134046245382933,0.9856080405005891,1.0625
-50.71853769831466,-3.8759046245382933,1.0322063340164078,1.0219744577357401
-50.71853769831466,-4.000904624538293,1.0026019100214134,1.0625
-50.65603769831466,-4.063404624538293,1.0436361294035585,1.0206906325745548
-50.65603769831466,-4.250904624538293,0.9856080405005891,1.0625
-50.59353769831466,-4.313404624538293,1.0322063340164078,1.0206906325745548
-50.59353769831466,-4.438404624538293,1.0026019100214134,1.0461646096066226
-50.53103769831466,-4.500904624538293,1.0436361294035585,1.0026019100214134
-50.53103769831466,-4.688404624538293,0.9856080405005891,1.0625
-50.46853769831466,-4.750904624538293,1.0322063340164078,1.0219744577357401
-50.46853769831466,-4.875904624538293,1.0026019100214134,1.0625
-50.40603769831466,-4.938404624538293,1.0436361294035585,1.0206906325745548
-50.40603769831466,-5.063404624538293,1.0026019100214134,1.0461646096066226
-50.34353769831466,-5.125904624538293,1.0436361294035585,1.0026019100214134
-50.34353769831466,-5.313404624538293,0.9856080405005891,1.0625
-50.28103769831466,-5.375904624538293,1.0322063340164078,1.0219744577357401
-50.28103769831466,-5.500904624538293,1.0026019100214134,1.0625
-50.21853769831466,-5.563404624538293,1.0436361294035585,1.0206906325745548
-50.21853769831466,-5.688404624538293,1.0026019100214134,1.0461646096066226
-50.15603769831466,-5.750904624538293,1.0436361294035585,1.0026019100214134
-50.15603769831466,-5.938404624538293,0.9856080405005891,1.0625
-50.09353769831466,-6.000904624538293,1.0322063340164078,1.0219744577357401
-50.09353769831466,-6.125904624538293,1.0026019100214134,1.0625
-50.03103769831466,-6.188404624538293,1.0436361294035585,1.0219744577357401
-50.03103769831466,-6.313404624538293,1.0026019100214134,1.0625
-49.96853769831466,-6.375904624538293,1.0436361294035585,1.0219744577357401
-49.96853769831466,-6.500904624538293,1.0026019100214134,1.0625
-49.90603769831466,-6.563404624538293,1.0436361294035585,1.0206906325745548
-49.90603769831466,-6.688404624538293,1.0026019100214134,1.0461646096066226
-49.84353769831466,-6.750904624538293,1.0436361294035585,1.0026019100214134
-49.84353769831466,-6.875904624538293,1.0026019100214134,1.0436361294035585
-49.78103769831466,-6.938404624538293,1.0436361294035585,1.0026019100214134
-49.78103769831466,-7.125904624538293,0.9856080405005891,1.0625
-49.71853769831466,-7.188404624538293,1.0322063340164078,1.0219744577357401
-49.71853769831466,-7.313404624538293,1.0026019100214134,1.0625
-49.65603769831466,-7.375904624538293,1.0436361294035585,1.0219744577357401
-49.65603769831466,-7.500904624538293,1.0026019100214134,1.0625
-49.59353769831466,-7.563404624538293,1.0436361294035585,1.0219744577357401
-49.59353769831466,-7.688404624538293,1.0026019100214134,1.0625
-49.53103769831466,-7.750904624538293,1.0436361294035585,1.0206906325745548
-49.53103769831466,-7.875904624538293,1.0026019100214134,1.0461646096066226
-49.46853769831466,-7.938404624538293,1.0436361294035585,1.0026019100214134
-49.46853769831466,-8.063404624538293,1.0026019100214134,1.0436361294035585
-49.40603769831466,-8.125904624538293,1.0436361294035585,1.0026019100214134
-49.40603769831466,-8.250904624538293,1.0026019100214134,1.0436361294035585
-49.34353769831466,-8.313404624538293,1.0436361294035585,1.0026019100214134
-49.34353769831466,-8.438404624538293,1.0026019100214134,1.0436361294035585
-49.28103769831466,-8.500904624538293,1.0436361294035585,1.0026019100214134
-49.28103769831466,-8.688404624538293,0.9856080405005891,1.0625
-49.21853769831466,-8.750904624538293,1.0322063340164078,1.0219744577357401
-49.21853769831466,-8.875904624538293,1.0026019100214134,1.0625
-49.15603769831466,-8.938404624538293,1.0436361294035585,1.0219744577357401
-49.15603769831466,-9.063404624538293,1.0026019100214134,1.0625
-49.09353769831466,-9.125904624538293,1.0436361294035585,1.0219744577357401
-49.09353769831466,-9.250904624538293,1.0026019100214134,1.0625
-49.03103769831466,-9.313404624538293,1.0436361294035585,1.0219744577357401
-49.03103769831466,-9.438404624538293,1.0026019100214134,1.0625
-48.96853769831466,-9.500904624538293,1.0436361294035585,1.0206906325745548
-48.96853769831466,-9.625904624538293,1.0026019100214134,1.0461646096066226
-48.90603769831466,-9.688404624538293,1.0436361294035585,1.0026019100214134
